name,abbrv,formula,state,ref1,ref2,date,model,E_units,G,H,S,Cp,V,a1.a,a2.b,a3.c,a4.d,c1.e,c2.f,omega.lambda,z.T
steam,H2O,H2O,gas,Joh92,NA,24.Mar.90,CGL,cal,-54524.8,-57935.1,44.763,NA,0,12.6647,-0.0104041,1307.8,0,0,0,0,2523.15
